Year,Month,State,usage
2017,10,KY,5643791.2
2017,10,LA,7933959.6
2017,10,MA,4019924.9
2017,10,MD,4348252.2
2017,10,ME,929249.65
2017,10,MI,8100292.6
2017,10,MN,5202477.6
2017,10,MO,5804258.8
2017,10,MS,4040824.7
2017,10,MT,1121209.1
2017,10,NC,10211529
2017,10,ND,1575230.2
2017,10,NE,2272794.7
2017,10,NH,829947.94
2017,10,NJ,5585002.3
2017,10,NM,1858571.3
2017,10,NV,2705761.1
2017,10,NY,11756162
2017,10,OH,11412109
2017,10,OK,4809036.8
2017,10,OR,3792565.1
2017,10,PA,11181732
2017,10,RI,549334.97
2017,10,SC,6435508.9
2017,10,SD,930357.32
2017,10,TN,7631275.2
2017,10,TX,34913676
2017,10,UT,2358404
2017,10,VA,8444772.2
2017,10,VT,426822.79
2017,10,WA,7051876.6
2017,10,WI,5507830.5
2017,10,WV,2546700.7
2017,10,WY,1363196
2017,9,AK,473550.95
2017,9,AL,7379417.4
2017,9,AR,4147844.1
2017,9,AZ,7397753.3
2017,9,CA,24201252
2017,9,CO,4786561.1
2017,9,CT,2291301.2
2017,9,DC,917876.99
2017,9,DE,1000172.8
2017,9,FL,21540483
2017,9,GA,11628828
2017,9,HI,822051.42
2017,9,IA,3955735.7
2017,9,ID,1847276.7
2017,9,IL,11887440
2017,9,IN,8226810.7
2017,9,KS,3610918.2
2017,9,KY,5964579.1
2017,9,LA,8430001.8
2017,9,MA,4338244.8
2017,9,MD,4736991.6
2017,9,ME,976379.36
2017,9,MI,8522145.9
2017,9,MN,5565781.7
2017,9,MO,6506090.6
2017,9,MS,4375426.5
2017,9,MT,1165686.7
2017,9,NC,11074093
2017,9,ND,1507206.3
2017,9,NE,2544730.8
2017,9,NH,887397.89
2017,9,NJ,6307346.6
2017,9,NM,2029476.3
2017,9,NV,3367053.9
2017,9,NY,12671101
2017,9,OH,11941622
2017,9,OK,5313457.3
2017,9,OR,3804724.4
2017,9,PA,11578168
2017,9,RI,632623.41
2017,9,SC,6608179.5
2017,9,SD,973549.16
2017,9,TN,8472497.6
2017,9,TX,37161324
2017,9,UT,2575288.8
2017,9,VA,8810748.5
2017,9,VT,437215.79
2017,9,WA,6851574.7
2017,9,WI,5759136.7
2017,9,WV,2408226.1
2017,9,WY,1312467.9
2017,8,AK,485324.44
2017,8,AL,8549973.8
2017,8,AR,4672979.1
2017,8,AZ,8651801.2
2017,8,CA,26750187
2017,8,CO,5247783.9
2017,8,CT,2662946.2
2017,8,DC,1033960.4
2017,8,DE,1061533
2017,8,FL,23954098
2017,8,GA,13486777
2017,8,HI,858328.24
2017,8,IA,4239267.2
2017,8,ID,2402850.5
2017,8,IL,12576342
2017,8,IN,9120624.7
2017,8,KS,3984271.3
2017,8,KY,6817324.6
2017,8,LA,8835813.8
2017,8,MA,4971094.3
2017,8,MD,5473935.1
2017,8,ME,950322.1
2017,8,MI,9223980.7
2017,8,MN,5808016.3
2017,8,MO,7184684.8
2017,8,MS,4792402.3
2017,8,MT,1275636.6
2017,8,NC,13030312
2017,8,ND,1588345.4
2017,8,NE,2810334.4
2017,8,NH,980507.02
2017,8,NJ,7276018.3
2017,8,NM,2251895.1
2017,8,NV,4027163.5
2017,8,NY,13937431
2017,8,OH,13416898
2017,8,OK,5991211.5
2017,8,OR,4395004.2
2017,8,PA,12946058
2017,8,RI,718122.81
2017,8,SC,7845791.6
2017,8,SD,1055742.1
2017,8,TN,9748075.9
2017,8,TX,41577224
2017,8,UT,3045496.7
2017,8,VA,10409555
2017,8,VT,475162.61
2017,8,WA,7381400
2017,8,WI,6150014.7
2017,8,WV,2737847
2017,8,WY,1394751.1
2017,7,AK,476904.52
2017,7,AL,8562713.5
2017,7,AR,4485160.2
2017,7,AZ,8867292.4
2017,7,CA,25465175
2017,7,CO,5420740.1
2017,7,CT,2718502.2
2017,7,DC,1112503.8
2017,7,DE,1119850.9
2017,7,FL,23688956
2017,7,GA,13559320
2017,7,HI,835287.63
2017,7,IA,4596124.6
2017,7,ID,2678662.3
2017,7,IL,13693718
2017,7,IN,9484902.3
2017,7,KS,4345999.6
2017,7,KY,7009345.6
2017,7,LA,8739393.8
2017,7,MA,5124205.2
2017,7,MD,6117771.5
2017,7,ME,945596.87
2017,7,MI,9762647.6
2017,7,MN,6211789.9
2017,7,MO,8141860.5
2017,7,MS,4713913.7
2017,7,MT,1271910.3
2017,7,NC,13233037
2017,7,ND,1680328.8
2017,7,NE,3201688.6
2017,7,NH,979728.62
2017,7,NJ,7843100.7
2017,7,NM,2328195.7
2017,7,NV,4382552.7
2017,7,NY,14165450
2017,7,OH,13920175
2017,7,OK,6387451.9
2017,7,OR,4261968.9
2017,7,PA,13243990
2017,7,RI,728500.63
2017,7,SC,7966219.8
2017,7,SD,1131313.9
2017,7,TN,9552202
2017,7,TX,40813375
2017,7,UT,3155018.2
2017,7,VA,11044491
2017,7,VT,473733
2017,7,WA,7299364.6
2017,7,WI,6447135.9
2017,7,WV,2780627.3
2017,7,WY,1443124.9
2017,6,AK,457612.45
2017,6,AL,7554985.9
2017,6,AR,4017184.3
2017,6,AZ,8119114.1
2017,6,CA,23250038
2017,6,CO,4773531.5
2017,6,CT,2353943.1
2017,6,DC,992862.56
2017,6,DE,939694.54
2017,6,FL,21350343
2017,6,GA,11966061
2017,6,HI,779460.51
2017,6,IA,4266238.9
2017,6,ID,2202612.2
2017,6,IL,12258144
2017,6,IN,8606019.2
2017,6,KS,3673657.1
2017,6,KY,6214958.8
2017,6,LA,8054439.4
2017,6,MA,4437878.9
2017,6,MD,5270823.8
2017,6,ME,927261.73
2017,6,MI,8953755
2017,6,MN,5659930.9
2017,6,MO,6822792.5
2017,6,MS,4166183.4
2017,6,MT,1114948.4
2017,6,NC,11778234
2017,6,ND,1523318.8
2017,6,NE,2703623.8
2017,6,NH,878001.46
2017,6,NJ,6680272
2017,6,NM,2136696.8
2017,6,NV,3815701.4
2017,6,NY,12076747
2017,6,OH,12642882
2017,6,OK,5728826
2017,6,OR,3883543.6
2017,6,PA,11596164
2017,6,RI,644602.82
2017,6,SC,6964786
2017,6,SD,993736.83
2017,6,TN,8418240.4
2017,6,TX,37295003
2017,6,UT,2804873
2017,6,VA,9679682.7
2017,6,VT,432920.48
2017,6,WA,6874074.9
2017,6,WI,5963392.8
2017,6,WV,2527121.4
2017,6,WY,1355694.8
2017,5,AK,470965.87
2017,5,AL,6980786.4
2017,5,AR,3459165.6
2017,5,AZ,6414565.9
2017,5,CA,20051042
2017,5,CO,4319691.4
2017,5,CT,2007512.4
2017,5,DC,850457.63
2017,5,DE,817739.63
2017,5,FL,20282763
2017,5,GA,10704351
2017,5,HI,784113.69
2017,5,IA,3772687
2017,5,ID,1868732.4
2017,5,IL,10386245
2017,5,IN,7852793.7
2017,5,KS,3143528.8
2017,5,KY,5789360.9
2017,5,LA,7241629.9
2017,5,MA,3954990.3
2017,5,MD,4367645.3
2017,5,ME,870383.14
2017,5,MI,8030933.1
2017,5,MN,5216978.4
2017,5,MO,5675321.8
2017,5,MS,3769160.7
2017,5,MT,1081290.5
2017,5,NC,10508116
2017,5,ND,1511021.6
2017,5,NE,2272666.6
2017,5,NH,784033.11
2017,5,NJ,5535714.1
2017,5,NM,1816154
2017,5,NV,2974585.3
2017,5,NY,10564928
2017,5,OH,11466061
2017,5,OK,4711231.2
2017,5,OR,3848277.8
2017,5,PA,10609016
2017,5,RI,552651.18
2017,5,SC,6384905.5
2017,5,SD,908181.84
2017,5,TN,7479923.3
2017,5,TX,32461661
2017,5,UT,2386546.3
2017,5,VA,8502441.2
2017,5,VT,418150.15
2017,5,WA,6927517.9
2017,5,WI,5314617.3
2017,5,WV,2433083
2017,5,WY,1334218.9
2017,4,AK,503419.7
2017,4,AL,6503174
2017,4,AR,3331798.5
2017,4,AZ,5517069.7
2017,4,CA,18532715
2017,4,CO,4085521.3
2017,4,CT,2193278.4
2017,4,DC,802458.34
2017,4,DE,812977.96
2017,4,FL,17811623
2017,4,GA,9947761.4
2017,4,HI,747973.2
2017,4,IA,3621142.4
2017,4,ID,1602914.8
2017,4,IL,9757390.1
2017,4,IN,7241676.5
2017,4,KS,2895330.5
2017,4,KY,5340698.8
2017,4,LA,6977168.8
2017,4,MA,3895829.5
2017,4,MD,4134347.5
2017,4,ME,870143.51
2017,4,MI,7584757.6
2017,4,MN,5048443.9
2017,4,MO,5370988.2
2017,4,MS,3533050.6
2017,4,MT,1129497
2017,4,NC,9228573.9
2017,4,ND,1565591.8
2017,4,NE,2212474
2017,4,NH,866799.25
2017,4,NJ,5101197
2017,4,NM,1700194.1
2017,4,NV,2481200.8
2017,4,NY,10844046
2017,4,OH,10714801
2017,4,OK,4309943.6
2017,4,OR,3823912.7
2017,4,PA,10897906
2017,4,RI,536031.97
2017,4,SC,5795073.8
2017,4,SD,903578.63
2017,4,TN,7235496.4
2017,4,TX,28246795
2017,4,UT,2297017.3
2017,4,VA,7905539.5
2017,4,VT,416283.94
2017,4,WA,7147320
2017,4,WI,5209837.9
2017,4,WV,2287397.1
2017,4,WY,1280995.8
2017,3,AK,555556.53
2017,3,AL,6618948.6
2017,3,AR,3462021.3
2017,3,AZ,5401533.3
2017,3,CA,19674737
2017,3,CO,4356699
2017,3,CT,2269412.2
2017,3,DC,869134.34
2017,3,DE,900393.75
2017,3,FL,16621053
2017,3,GA,10033886
2017,3,HI,769463.69
2017,3,IA,4035965.1
2017,3,ID,1745481.8
2017,3,IL,10873023
2017,3,IN,8156447.4
2017,3,KS,2970278.6
2017,3,KY,5837142
2017,3,LA,6576569.2
2017,3,MA,4436888.5
2017,3,MD,4930942.3
2017,3,ME,1021996.2
2017,3,MI,8358962.1
2017,3,MN,5633864.6
2017,3,MO,5846813.9
2017,3,MS,3530654.4
2017,3,MT,1211627.3
2017,3,NC,10283075
2017,3,ND,1784246.2
2017,3,NE,2347924.7
2017,3,NH,881675.11
2017,3,NJ,5922320.5
2017,3,NM,1734374.8
2017,3,NV,2577720
2017,3,NY,11296118
2017,3,OH,12324428
2017,3,OK,4604920.1
2017,3,OR,4189739.7
2017,3,PA,12114975
2017,3,RI,620693.53
2017,3,SC,5938246.1
2017,3,SD,1028989.6
2017,3,TN,7443767.1
2017,3,TX,29211964
2017,3,UT,2313228.1
2017,3,VA,9372327.8
2017,3,VT,468564.14
2017,3,WA,8265304.8
2017,3,WI,5709845.1
2017,3,WV,2887848.4
2017,3,WY,1421847.7
2017,2,AK,552560.27
2017,2,AL,6148615.3
2017,2,AR,3476254.4
2017,2,AZ,4836313.5
2017,2,CA,18102532
2017,2,CO,4062869.6
2017,2,CT,2249811.2
2017,2,DC,800511.24
2017,2,DE,861381.76
2017,2,FL,15619125
2017,2,GA,9334948.1
2017,2,HI,672976.63
2017,2,IA,3818551.4
2017,2,ID,1764236.4
2017,2,IL,10310946
2017,2,IN,7510279.7
2017,2,KS,2827557.8
2017,2,KY,5549147.5
2017,2,LA,6541057.2
2017,2,MA,4091528.2
2017,2,MD,4574845.8
2017,2,ME,870538.62
2017,2,MI,7751251.7
2017,2,MN,5276063.7
2017,2,MO,5736617.1
2017,2,MS,3490022.1
2017,2,MT,1316610.2
2017,2,NC,9375740.6
2017,2,ND,1724454.3
2017,2,NE,2316143.4
2017,2,NH,870046.6
2017,2,NJ,5458694.3
2017,2,NM,1679269.7
2017,2,NV,2423590.2
2017,2,NY,11706036
2017,2,OH,11224703
2017,2,OK,4150643.4
2017,2,OR,4189478.4
2017,2,PA,11830849
2017,2,RI,555319.09
2017,2,SC,5458329.7
2017,2,SD,1051397.4
2017,2,TN,7643640.6
2017,2,TX,27357805
2017,2,UT,2214080.6
2017,2,VA,8556727.3
2017,2,VT,444238.29
2017,2,WA,8205038.4
2017,2,WI,5377043.4
2017,2,WV,2420830
2017,2,WY,1395885.2
2017,1,AK,606487.69
2017,1,AL,7200317.5
2017,1,AR,3973742.7
2017,1,AZ,5639508.1
2017,1,CA,20697110
2017,1,CO,4627103.8
2017,1,CT,2544146.5
2017,1,DC,925740.02
2017,1,DE,983830.8
2017,1,FL,17204722
2017,1,GA,11019918
2017,1,HI,742143.82
2017,1,IA,4384463.1
2017,1,ID,2229104.1
2017,1,IL,12089073
2017,1,IN,8821843.9
2017,1,KS,3390599.1
2017,1,KY,6470712.9
2017,1,LA,7463469.3
2017,1,MA,4539761.2
2017,1,MD,5360145.6
2017,1,ME,1068173.7
2017,1,MI,8830297.5
2017,1,MN,6123486.9
2017,1,MO,6997733.9
2017,1,MS,3974699.4
2017,1,MT,1507944.3
2017,1,NC,11220518
2017,1,ND,1954808.2
2017,1,NE,2703430.3
2017,1,NH,1014338.5
2017,1,NJ,6122922.6
2017,1,NM,1870386.5
2017,1,NV,2707725.3
2017,1,NY,12419552
2017,1,OH,12994000
2017,1,OK,5015093.9
2017,1,OR,5026141.3
2017,1,PA,13251693
2017,1,RI,628454.49
2017,1,SC,6457488.9
2017,1,SD,1229457.7
2017,1,TN,8653379.8
2017,1,TX,32359395
2017,1,UT,2592545.7
2017,1,VA,9904739.5
2017,1,VT,494608.01
2017,1,WA,9528262.4
2017,1,WI,6104465.6
2017,1,WV,2921910.1
2017,1,WY,1585583.9
2016,12,AK,595474.1
2016,12,AL,7041744
2016,12,AR,3609347.6
2016,12,AZ,5536669.7
2016,12,CA,20756713
2016,12,CO,4721285.2
2016,12,CT,2406814.4
2016,12,DC,888519.19
2016,12,DE,912142.49
2016,12,FL,17506776
2016,12,GA,10695336
2016,12,HI,788373.68
2016,12,IA,4410963.4
2016,12,ID,2114924.8
2016,12,IL,12185983
2016,12,IN,8802400.4
2016,12,KS,3342702.5
2016,12,KY,6333100.6
2016,12,LA,6773508.4
2016,12,MA,4389121.6
2016,12,MD,5324125.8
2016,12,ME,1034402.4
2016,12,MI,8733108.8
2016,12,MN,5986553.4
2016,12,MO,6823639.3
2016,12,MS,3751694
2016,12,MT,1337590.3
2016,12,NC,11209708
2016,12,ND,1835250
2016,12,NE,2689837.2
2016,12,NH,888994.51
2016,12,NJ,6013446.9
2016,12,NM,1901388.1
2016,12,NV,2776918.4
2016,12,NY,11958896
2016,12,OH,12992000
2016,12,OK,5136937.5
2016,12,OR,4833269.9
2016,12,PA,12583541
2016,12,RI,604513.16
2016,12,SC,6195912.2
2016,12,SD,1134199.3
2016,12,TN,7910372.1
2016,12,TX,30613095
2016,12,UT,2616060.4
2016,12,VA,9897505
2016,12,VT,497002.2
2016,12,WA,9082593.4
2016,12,WI,6090660.9
2016,12,WV,2930474.6
2016,12,WY,1526637.3
2016,11,AK,534246.63
2016,11,AL,6315010.3
2016,11,AR,3402845.1
2016,11,AZ,5273345.9
2016,11,CA,19741329
2016,11,CO,4223862.3
2016,11,CT,2079390.6
2016,11,DC,815759.62
2016,11,DE,810304.74
2016,11,FL,17010145
2016,11,GA,9679365.5
2016,11,HI,758938.67
2016,11,IA,3804250.5
2016,11,ID,1631059.7
2016,11,IL,10159543
2016,11,IN,7615522.1
2016,11,KS,2956025.4
2016,11,KY,5480817.9
2016,11,LA,7007145.6
2016,11,MA,3971090.7
2016,11,MD,4392325.7
2016,11,ME,856268.41
2016,11,MI,7836685.1
2016,11,MN,5138486.6
2016,11,MO,5465431.2
2016,11,MS,3596045.1
2016,11,MT,1132517
2016,11,NC,9636765.1
2016,11,ND,1546867
2016,11,NE,2248119.5
2016,11,NH,806055.91
2016,11,NJ,5329807.1
2016,11,NM,1761890.8
2016,11,NV,2391616.6
2016,11,NY,11070295
2016,11,OH,11191727
2016,11,OK,4349541.9
2016,11,OR,3778303.2
2016,11,PA,10744836
2016,11,RI,559671.07
2016,11,SC,5825999.3
2016,11,SD,937858.2
2016,11,TN,7153462.7
2016,11,TX,29054828
2016,11,UT,2272319.7
2016,11,VA,8227095.1
2016,11,VT,429680.44
2016,11,WA,7154360.1
2016,11,WI,5335572
2016,11,WV,2479558.1
2016,11,WY,1342992.6
2016,10,AK,506267.37
2016,10,AL,6870848.4
2016,10,AR,3819345.3
2016,10,AZ,6369006.6
2016,10,CA,21407814
2016,10,CO,4341970.6
2016,10,CT,2094293.6
2016,10,DC,875109.06
2016,10,DE,848664.48
2016,10,FL,19874809
2016,10,GA,10677654
2016,10,HI,835876.95
2016,10,IA,3774984.2
2016,10,ID,1630994.1
2016,10,IL,10672985
2016,10,IN,7769856
2016,10,KS,3105594.3
2016,10,KY,5689680.6
2016,10,LA,7930461.5
2016,10,MA,4143748
2016,10,MD,4320571.7
2016,10,ME,886406.37
2016,10,MI,8026417
2016,10,MN,5226108.7
2016,10,MO,5790790
2016,10,MS,4169921.2
2016,10,MT,1087995.7
2016,10,NC,9704614.2
2016,10,ND,1492824.2
2016,10,NE,2274393.6
2016,10,NH,848470.17
2016,10,NJ,5664525.4
2016,10,NM,1824233.2
2016,10,NV,2808874
2016,10,NY,11481032
2016,10,OH,11353200
2016,10,OK,4830878.9
2016,10,OR,3746807.8
2016,10,PA,11053716
2016,10,RI,566265.46
2016,10,SC,5921660.6
2016,10,SD,916164.46
2016,10,TN,7982053.7
2016,10,TX,34223250
2016,10,UT,2331179.6
2016,10,VA,8241526.1
2016,10,VT,429388.23
2016,10,WA,6987111
2016,10,WI,5482735.5
2016,10,WV,2354563
2016,10,WY,1413028.3
2016,9,AK,470271.45
2016,9,AL,8102659.4
2016,9,AR,4348995.3
2016,9,AZ,7089430.1
2016,9,CA,24190191
2016,9,CO,4668659
2016,9,CT,2695886.1
2016,9,DC,991060.59
2016,9,DE,1009319.3
2016,9,FL,22543991
2016,9,GA,12842321
2016,9,HI,825372.55
2016,9,IA,3930723.5
2016,9,ID,1767171.6
2016,9,IL,12196946
2016,9,IN,8782229
2016,9,KS,3683171.8
2016,9,KY,6539599.6
2016,9,LA,8675283.4
2016,9,MA,4837843.6
2016,9,MD,5207028.9
2016,9,ME,1010619.8
2016,9,MI,8705771.6
2016,9,MN,5402256.3
2016,9,MO,6941076.3
2016,9,MS,4717238.5
2016,9,MT,1097687.8
2016,9,NC,12129035
2016,9,ND,1390341.7
2016,9,NE,2520345.5
2016,9,NH,1005168.6
2016,9,NJ,6745611
2016,9,NM,2000137.1
2016,9,NV,3207906.5
2016,9,NY,14050410
2016,9,OH,12955555
2016,9,OK,5543022.3
2016,9,OR,3526905.7
2016,9,PA,12913749
2016,9,RI,643490.56
2016,9,SC,6965339.8
2016,9,SD,963170.92
2016,9,TN,9674072.6
2016,9,TX,38567586
2016,9,UT,2473277.8
2016,9,VA,9429088.1
2016,9,VT,453540.2
2016,9,WA,6693474.2
2016,9,WI,5735879
2016,9,WV,2581303
2016,9,WY,1310869.8
2016,8,AK,494176.91
2016,8,AL,8865501.4
2016,8,AR,4741337.8
2016,8,AZ,8522707.2
2016,8,CA,27016026
2016,8,CO,5258299.9
2016,8,CT,3044422.7
2016,8,DC,1147913.2
2016,8,DE,1196495.3
2016,8,FL,24223905
2016,8,GA,14294557
2016,8,HI,873924.12
2016,8,IA,4560898.1
2016,8,ID,2382865.9
2016,8,IL,14495180
2016,8,IN,10302742
2016,8,KS,4251261.1
2016,8,KY,7347447.6
2016,8,LA,9027324.1
2016,8,MA,5537656.9
2016,8,MD,6378318.6
2016,8,ME,1086403.4
2016,8,MI,10551690
2016,8,MN,6272840.4
2016,8,MO,8012389.9
2016,8,MS,5007637.3
2016,8,MT,1220893.3
2016,8,NC,13778407
2016,8,ND,1524171.2
2016,8,NE,3041588.1
2016,8,NH,1070920.3
2016,8,NJ,8451779.1
2016,8,NM,2234239.9
2016,8,NV,4039785.2
2016,8,NY,15262546
2016,8,OH,15158346
2016,8,OK,6337702.6
2016,8,OR,4205746.8
2016,8,PA,14081931
2016,8,RI,804870.12
2016,8,SC,8240745.1
2016,8,SD,1137597.3
2016,8,TN,10360776
2016,8,TX,42140094
2016,8,UT,2962470.3
2016,8,VA,11265924
2016,8,VT,502213.67
2016,8,WA,7356937.3
2016,8,WI,6772490.5
2016,8,WV,2955992.8
2016,8,WY,1390238.4
2016,7,AK,473046.22
2016,7,AL,8823541
2016,7,AR,4826163.3
2016,7,AZ,9119635.6
2016,7,CA,23899796
2016,7,CO,5406921.3
2016,7,CT,2736036.4
2016,7,DC,1131170
2016,7,DE,1120211.6
2016,7,FL,24776310
2016,7,GA,14330579
2016,7,HI,834870.44
2016,7,IA,4375153.7
2016,7,ID,2458948
2016,7,IL,14122337
2016,7,IN,9847603.4
2016,7,KS,4287717.6
2016,7,KY,7031589.2
2016,7,LA,9094654.8
2016,7,MA,5077169.2
2016,7,MD,6241845.6
2016,7,ME,939820.97
2016,7,MI,10155683
2016,7,MN,6192249.5
2016,7,MO,7997751.6
2016,7,MS,4968494.1
2016,7,MT,1182954.2
2016,7,NC,13792082
2016,7,ND,1506001.3
2016,7,NE,3067549.5
2016,7,NH,989976.01
2016,7,NJ,8259710.4
2016,7,NM,2317235.3
2016,7,NV,4150061
2016,7,NY,14427051
2016,7,OH,14496116
2016,7,OK,6555432.4
2016,7,OR,3951825.8
2016,7,PA,13365748
2016,7,RI,792824.36
2016,7,SC,8344437.7
2016,7,SD,1078633.8
2016,7,TN,9992251.2
2016,7,TX,40978236
2016,7,UT,3074741
2016,7,VA,11206162
2016,7,VT,492027.92
2016,7,WA,7091078.3
2016,7,WI,6610287.4
2016,7,WV,2794612.5
2016,7,WY,1385935.4
2016,6,AK,462127.59
2016,6,AL,8013839.3
2016,6,AR,3862874.3
2016,6,AZ,8223259
2016,6,CA,22358254
2016,6,CO,4783425.8
2016,6,CT,2446161.9
2016,6,DC,1040402.4
2016,6,DE,944087.29
2016,6,FL,22113033
2016,6,GA,12597890
2016,6,HI,774272.44
2016,6,IA,4209324.3
2016,6,ID,2309558.9
2016,6,IL,12540032
2016,6,IN,8893278
2016,6,KS,3959786.4
2016,6,KY,6360638.6
2016,6,LA,8126702.6
2016,6,MA,4379648.3
2016,6,MD,5139422.2
2016,6,ME,899295.05
2016,6,MI,9096764.9
2016,6,MN,5586471.3
2016,6,MO,7214105.8
2016,6,MS,4249224.5
2016,6,MT,1134382.9
2016,6,NC,12054260
2016,6,ND,1384436.5
2016,6,NE,2752969.6
2016,6,NH,868384.09
2016,6,NJ,6531098.7
2016,6,NM,2070871.6
2016,6,NV,3733902.1
2016,6,NY,12297750
2016,6,OH,12708281
2016,6,OK,5865957
2016,6,OR,3825969.3
2016,6,PA,11809021
2016,6,RI,621751.04
2016,6,SC,7191242.8
2016,6,SD,995755.2
2016,6,TN,8567121.5
2016,6,TX,35736365
2016,6,UT,2774149.2
2016,6,VA,9337945.3
2016,6,VT,436368.41
2016,6,WA,6814499.3
2016,6,WI,5951377.2
2016,6,WV,2502590.1
2016,6,WY,1327577.1
2016,5,AK,468776.57
2016,5,AL,6904393.5
2016,5,AR,3290522.8
2016,5,AZ,6259730.3
2016,5,CA,19390174
2016,5,CO,4246153.7
2016,5,CT,2019629.1
2016,5,DC,842716.24
2016,5,DE,835844.33
2016,5,FL,19508973
2016,5,GA,10632935
2016,5,HI,782536.17
2016,5,IA,3673404.2
2016,5,ID,1773961.1
2016,5,IL,10579398
2016,5,IN,7889588.9
2016,5,KS,3064359
2016,5,KY,5561833.4
2016,5,LA,6903363.2
2016,5,MA,3916010.3
2016,5,MD,4408677.1
2016,5,ME,883821.99
2016,5,MI,8249319.2
2016,5,MN,5063077.3
2016,5,MO,5611891
2016,5,MS,3693881.3
2016,5,MT,1054964.2
2016,5,NC,9884494
2016,5,ND,1363986.2
2016,5,NE,2182447.7
2016,5,NH,780301.9
2016,5,NJ,5731537.4
2016,5,NM,1788882.4
2016,5,NV,2779199.6
2016,5,NY,10769987
2016,5,OH,11475030
2016,5,OK,4661708.5
2016,5,OR,3621874.7
2016,5,PA,10589620
2016,5,RI,557870.4
2016,5,SC,6220740.1
2016,5,SD,879015.76
2016,5,TN,7210096.5
2016,5,TX,30204873
2016,5,UT,2295620.5
2016,5,VA,8151652.3
2016,5,VT,421764.16
2016,5,WA,6657534.1
2016,5,WI,5318982.1
2016,5,WV,2390967.5
2016,5,WY,1259520.9
2016,4,AK,480161.47
2016,4,AL,6194280.7
2016,4,AR,3220027.3
2016,4,AZ,5400313.9
2016,4,CA,19147801
2016,4,CO,4012891.1
2016,4,CT,2180415
2016,4,DC,768957.65
2016,4,DE,769350.63
2016,4,FL,17144992
2016,4,GA,9592429.9
2016,4,HI,751062.27
2016,4,IA,3583758.4
2016,4,ID,1604154.3
2016,4,IL,10127044
2016,4,IN,7496912.1
2016,4,KS,2800795.1
2016,4,KY,5397023.2
2016,4,LA,6647531.8
2016,4,MA,3933890.4
2016,4,MD,4161318.3
2016,4,ME,901132.17
2016,4,MI,7842921
2016,4,MN,4884167.3
2016,4,MO,5231839.1
2016,4,MS,3416673.2
2016,4,MT,1108219.9
2016,4,NC,9153791.9
2016,4,ND,1432281.9
2016,4,NE,2107611.2
2016,4,NH,849354.83
2016,4,NJ,5093991.1
2016,4,NM,1696998.9
2016,4,NV,2504207.2
2016,4,NY,10728090
2016,4,OH,10920912
2016,4,OK,4222603.6
2016,4,OR,3508242.3
2016,4,PA,10612678
2016,4,RI,554295.65
2016,4,SC,5538659.4
2016,4,SD,898766.68
2016,4,TN,7023300.6
2016,4,TX,27839850
2016,4,UT,2204185.2
2016,4,VA,7785328.6
2016,4,VT,416559.28
2016,4,WA,6780297
2016,4,WI,5201760.3
2016,4,WV,2359586.4
2016,4,WY,1297822.7
2016,3,AK,526819.8
2016,3,AL,6436846.9
2016,3,AR,3423371.5
2016,3,AZ,5326927.5
2016,3,CA,20224894
2016,3,CO,4287646.6
2016,3,CT,2301292.2
2016,3,DC,921185.59
2016,3,DE,862367.31
2016,3,FL,17044754
2016,3,GA,10096476
2016,3,HI,742834.62
2016,3,IA,3899309.6
2016,3,ID,1665676.6
2016,3,IL,10771418
2016,3,IN,8267116.6
2016,3,KS,2847082
2016,3,KY,5747876.6
2016,3,LA,6633101.4
2016,3,MA,4296435
2016,3,MD,4797060.9
2016,3,ME,1002988.7
2016,3,MI,8301894.3
2016,3,MN,5376702.2
2016,3,MO,5786325.6
2016,3,MS,3586930.8
2016,3,MT,1142474.1
2016,3,NC,10035336
2016,3,ND,1566991.8
2016,3,NE,2268134.1
2016,3,NH,924048.15
2016,3,NJ,5591663.7
2016,3,NM,1730868.8
2016,3,NV,2514457.2
2016,3,NY,11628673
2016,3,OH,11773236
2016,3,OK,4398603.7
2016,3,OR,3968898.1
2016,3,PA,11738476
2016,3,RI,592506.69
2016,3,SC,5706140.1
2016,3,SD,984215.92
2016,3,TN,7688289.4
2016,3,TX,28087577
2016,3,UT,2246162
2016,3,VA,8406293.1
2016,3,VT,452530.53
2016,3,WA,7726923.9
2016,3,WI,5544981.6
2016,3,WV,2550797.3
2016,3,WY,1368743.9
2016,2,AK,534751.3
2016,2,AL,6968017.1
2016,2,AR,3745095.9
2016,2,AZ,5199273
2016,2,CA,18596843
2016,2,CO,4196043.6
2016,2,CT,2374062.2
2016,2,DC,994843.9
2016,2,DE,955760.6
2016,2,FL,16440859
2016,2,GA,10850774
2016,2,HI,715625
2016,2,IA,3933200.1
2016,2,ID,1732621.5
2016,2,IL,11098342
2016,2,IN,8829378.8
2016,2,KS,3062160.3
2016,2,KY,6323255.2
2016,2,LA,7122618.6
2016,2,MA,4331433.1
2016,2,MD,5279329.6
2016,2,ME,947553.89
2016,2,MI,8091579.6
2016,2,MN,5451365.3
2016,2,MO,6568867
2016,2,MS,3896462.4
2016,2,MT,1233499.8
2016,2,NC,11046785
2016,2,ND,1645018.6
2016,2,NE,2413438.5
2016,2,NH,931861.08
2016,2,NJ,5799326.8
2016,2,NM,1770138.1
2016,2,NV,2480827.8
2016,2,NY,11835041
2016,2,OH,12307814
2016,2,OK,4432332.1
2016,2,OR,3905277.8
2016,2,PA,12719512
